edge_name,fnode,tnode,length
360796,856,8456,335.0945307
360797,8310,8309,186.6728173
360798,874,8454,202.87351
360799,8455,873,193.6445315
360800,8309,869,183.7030561
360801,869,8311,184.9026344
360802,792,8376,163.5240189
360803,10176,3544,179.6128073
360804,10221,10219,226.042191
360805,3545,10176,177.6449218
360806,3512,9245,171.8687248
360807,9248,548775,162.2312557
360808,10150,10151,137.5902654
360809,10152,10189,146.2950251
360810,3030,10152,137.6595004
360811,3029,10149,134.4644841
360812,9758,2290,148.9669324
360813,2289,9757,135.4399966
360814,2443,2289,49.70094275
360815,9759,8504,152.2141388
360816,8670,839,166.2526768
360817,838,8670,162.6941315
360818,932,8228,146.0035112
360819,841,840,162.4001877
360820,8227,838,139.9634734
360821,8274,841,208.0326118
360822,836,837,229.6686417
360823,8906,939,127.559675
360824,8403,825,183.5453938
360825,9448,1056,164.3340124
360826,964,965,139.7451024
360827,9117,8721,125.9264512
360828,3177,1036,143.5614397
360829,1037,8815,127.5488932
360830,1043,1044,134.0695623
360831,8855,1045,139.1168752
360832,8853,1046,137.2088549
360833,8555,9442,139.5384652
360834,10603,5705,126.3804953
360835,5704,9072,130.7359715
360836,5021,10703,163.8972033
360837,5172,10599,168.8656066
360838,5173,10598,150.335132
360839,10743,8787,140.0912144
360840,5075,10600,175.6716177
360841,12358,6268,114.3468326
360842,6385,11584,131.6474187
360843,12701,12700,226.6645285
360844,612,11794,36.78671483
360845,10863,4921,122.0217901
360846,140734,4244,117.1519568
360847,140707,8096,10.70990555
360849,5490,10493,109.9657524
360850,613,3408,39.31719904
360851,614,4245,12.318887
360852,6267,12320,99.79374408
360853,6048,11689,112.2673498
360854,5979,10541,128.2871193
360855,6102,8257,115.9049095
360856,10730,6154,110.129042
360857,11977,6364,168.1317685
360858,11257,6229,128.928913
360859,14532,6979,160.242144
360860,10871,10834,129.4211012
360861,14540,7024,135.8009133
360863,8731,9083,171.1177889
360864,8605,777,192.8224848
360865,3167,898,131.6454564
360866,905,3168,153.8029949
360867,894,8809,164.2883521
360868,892,893,172.4979484
360869,887,8811,136.2072193
360870,886,887,168.95278
360871,8889,882,160.1824471
360872,6062,6108,102.5329227
360873,6108,12694,119.7603281
360874,10556,6275,115.2296115
360875,6274,12362,134.4227651
360876,7383,7388,24.80042459
360877,7380,7381,29.32946699
360879,4879,4880,511.4223004
360880,11185,10578,100.7854698
360881,669,8590,312.4981782
360882,11706,3290,164.5334288
360883,11743,3911,189.978693
360884,11902,4884,114.2268981
360885,10307,4953,191.9269229
360886,10302,4883,100.6205291
360887,10304,10302,115.914885
360888,3917,3918,111.3432623
360889,4952,8780,148.4488886
360890,8734,10303,167.3164681
360891,6169,10887,132.3129045
360892,6171,6170,130.5963763
360893,10835,6118,133.8813651
360894,6172,10837,131.3393656
360895,6173,6172,131.0523957
360896,10799,6120,127.0539028
360897,10797,10798,120.0458543
360898,10798,5708,174.7028209
360899,5709,8934,145.5591432
360900,7495,10650,76.61414199
360901,10068,5324,144.4276244
360902,10654,10655,130.6403915
360903,10645,10654,126.5517071
360904,6335,10647,128.9427378
360905,10644,6279,132.3419893
360906,10646,6334,133.7959422
360907,6280,10644,130.9525919
360908,6182,10838,131.5915181
360909,10838,8295,131.1223839
360910,10839,6182,41.09891397
360911,6227,10840,131.7123114
360912,10558,5011,162.72732
360913,10559,4691,219.9639355
360914,1248,1249,11.97264967
360915,1438,1249,226.5149505
360916,10182,495,15.27295518
360917,10183,55,182.7183929
360918,10178,592,98.62019373
360919,11050,141175,19.96095473
360920,11048,141175,176.1821474
360921,11043,7383A,110.4112261
360922,7384,11043,184.1265078
360923,9120,8585,201.7706144
360924,2958,9153,162.9246333
360925,547000,547001,54.9957604
360926,3837,9037,126.5910337
360927,9037,4733,127.8261274
360928,9033,5603,138.1618999
360929,9041,9040,174.7661122
360930,5598,9719,149.9533232
360931,9036,9035,126.7324477
360932,9034,5602,178.3095847
360933,9611,4736,161.7291834
360934,5604,4735,153.8046856
360935,5601,5600,167.9254077
360936,1974,3657,149.641119
360937,9167,8918,149.1782855
360938,1975,9163,145.4633954
360939,2092,3660,162.3105694
360940,9364,9401,329.0987782
360941,9401,9357,156.0842761
360942,2085,9315,134.023002
360943,2094,2095,130.4717328
360944,9402,2096,131.1216952
360945,2173,530090,146.9672967
360946,2171,2172,160.4623281
360947,9863,9900,165.7461279
360948,9861,3763,161.4668692
360949,9776,3978,131.5984457
360950,10272,5307,135.8675433
360951,3327,10277,140.98938
360952,3328,10275,118.4353406
360953,10273,5555,119.517224
360954,5555,5556,119.2340778
360955,11251,11250,133.1704099
360956,6192,6191,161.1837825
360957,8297,11251,127.2931481
360958,10420,140838,10.94237372
360959,5562,10423,127.8301093
360961,10854,10853,129.8944895
360962,10733,6089,131.196437
360963,6131,10639,118.1309653
360964,10245,10641,162.0626818
360965,10642,10244,163.5807485
360966,9077,2160,109.5234112
360967,2161,9077,110.9811425
360968,9076,2161,109.698654
360969,8963,9076,107.906299
360970,2162,8963,110.1695646
360971,5431,5430,222.290332
360972,5432,5431,219.0545991
360973,9821,9822,134.4758826
360974,31052,10230,226.4146095
360975,8843,7365,219.3249399
360976,5318,9846,135.5865461
360977,5316,9847,130.8897972
360978,9848,7378,585.6903164
360980,10505,8207,303.4747861
360981,2369,10507,129.008369
360983,90,140847,14.68721098
360984,4288,10999,163.4650335
360985,5227,11000,184.9447579
360987,5234,69,87.1374025
360988,571,5233,96.29267115
360989,11039,11002,140.0580024
360990,10301,8734,125.4889155
360991,10306,4951,137.5601077
360992,10305,3589,165.555608
360993,3588,10305,166.1380671
360994,3700,3701,104.2609156
360995,10298,3700,109.2997456
360996,10297,3699,106.250895
360997,10757,4876,157.6657243
360998,11046,4876,120.0953225
360999,10759,4878,150.0665845
361000,10801,4874,30.28479441
361001,10763,4993,102.2048145
361002,3754,10106,165.0964213
361003,10105,3753,166.0498774
361004,5116,3753,167.0681599
361005,11746,3912,174.5410035
361006,11747,3912,160.9034138
361007,11745,11746,171.9945887
361008,11748,3291,140.2831034
361009,11278,11317,139.7649456
361010,5327,10058,131.7988067
361011,10060,5327,136.3918526
361012,6337,6338,128.6085114
361013,6236,10823,132.1272103
361014,10824,6236,130.2120685
361015,6235,10825,131.028247
361016,10826,6234,131.7893859
361017,10827,10694,144.7784391
361018,7568,7569,126.3962604
361019,5131,11027,130.975367
361020,11027,5130,134.2763518
361021,11130,5128,127.4846114
361022,2176,9776,128.8792553
361023,2755,9778,148.5384244
361024,9777,2755,153.6682025
361025,2753,2754,148.4970312
361026,9122,9124,105.1059583
361027,9119,2961,105.5611867
361028,3063,9123,165.4410399
361029,3136,9195,165.2531215
361030,2963,9121,117.3158701
361031,3068,9273,135.7649829
361032,3017,9375,135.699739
361033,3007,3008,163.5390179
361034,9270,3007,165.0701922
361035,9267,3007,172.4164688
361036,9572,4739,162.3907241
361037,4739,9573,157.0056254
361038,5428,5599,214.0776603
361039,8927,9567,160.1784117
361040,9573,4738,158.7644754
361041,4743,9611,159.400546
361042,8726,4743,128.7877057
361043,9235,4746,127.5339991
361044,4744,8726,17.4913395
361045,2086,9313,132.730299
361046,9313,2087,130.1290857
361047,2107,2108,131.7730794
361048,2108,9355,126.7343553
361049,9820,5432,217.9914093
361050,5433,9820,222.5138152
361051,10355,4887,131.8297407
361052,4889,10354,117.1797125
361053,10354,10356,122.9723907
361054,10493,10494,154.7399611
361055,5582,10493,136.4696406
361056,5583,10497,131.5893203
361057,10444,10443,130.2402864
361058,4783,10441,121.4465841
361059,10442,10441,177.4088042
361060,3360,9051,162.6615444
361061,2048,2047,162.6651512
361062,2047,9047,162.7756464
361063,8486,2046,46.4444211
361064,2060,547889,295.7178983
361065,3346,140739,40.97358363
361066,9046,3346,82.92964599
361067,9048,3308,132.9886336
361068,3308,9046,132.5002769
361069,6188,6189,133.4136961
361070,10244,15807,161.0452413
361071,10681,10682,127.757305
361072,141173,10682,21.97302743
361073,8300,141173,126.0166541
361074,10682,6152,152.453845
361075,6348,10685,130.0470169
361076,4949,4950,48.4398993
361077,4948,10258,125.8188195
361078,5006,10202,127.7192788
361079,8934,9950,148.7766412
361080,6226,10652,131.3618617
361081,9950,5710,146.6622983
361082,10649,10648,147.1063878
361083,5710,5711,146.9379951
361084,10651,6225,132.9253845
361085,5707,8933,134.0375443
361086,9951,5752,174.9315738
361087,10607,6224,131.8781663
361088,5706,10604,129.6979945
361089,10508,10509,126.9880886
361090,2375,10505,188.3775281
361091,2323,10506,126.0790096
361092,3081,2323,129.4128307
361093,9995,5291,149.955678
361094,5292,1,80.89244575
361095,8837,5292,131.7219742
361096,5291,10081,131.81612
361097,69,571,15.9988893
361099,11097,4284,155.3609967
361100,11098,5506,154.4060076
361101,5505,11098,131.2643696
361102,592,10179,171.3929686
361103,7366,8193,248.5656469
361104,8187,10086,175.2729209
361105,8190,8189,159.0879433
361106,5261,10087,175.0811606
361107,8147,9935,1180.196853
361108,9935,9898,181.1086979
361109,9896,5319,129.2528424
361110,4991,7379,115.7108696
361111,5347,10579,156.8471214
361112,11135,5400,132.5386964
361113,5338,10580,132.9101396
361114,4276,5401,140.1814033
361115,5339,10581,127.1889647
361116,11141,5340,150.2083786
361117,5402,11139,150.9754398
361118,667,5402,152.1498688
361119,3410,5326,145.7931854
361120,10057,7188,160.7103887
361121,10059,10057,183.9496674
361122,10061,5113,116.635034
361123,3751,10062,113.6330204
361124,10064,7805,110.0105346
361125,9354,2101,133.2906976
361126,9355,2109,130.2903338
361127,2102,4681,127.7225598
361128,806,9356,166.3639672
361129,9860,3720,130.7828478
361130,9862,9860,128.3920791
361131,2166,9899,145.2102758
361132,9958,530085,113.7192664
361133,9901,9902,125.8182889
361134,9902,3337,129.3921643
361135,9997,9998,131.4102343
361136,1261,7513,125.4118704
361137,3179,641,76.04115288
361138,9269,9268,23.13659207
361139,3012,9269,69.92389238
361140,9127,3061,148.6417342
361141,3060,9125,106.4099542
361142,9128,3012,64.57218836
361143,9129,3014,82.9937745
361144,3013,9129,129.985853
361145,9321,9322,160.3365035
361146,8526,4136,158.3271806
361147,10684,10685,162.7700766
361148,10686,5613,187.3007244
361149,5444,5442,179.7163974
361150,8882,5443,153.1957131
361151,10153,10154,84.92169249
361152,10156,5484,180.6736404
361153,9580,10155,153.6118896
361154,5438,10156,145.771314
361155,9579,5170,161.726135
361156,9583,5437,146.9079067
361157,7597,9583,99.47907775
361158,9581,7597,101.9703151
361159,4784,4783,117.4984364
361160,4886,15751,131.6854571
361161,5586,9876,164.8280847
361162,5585,5586,150.2121643
361163,5589,5586,148.649103
361164,5588,5589,151.260205
361165,9622,5588,147.8575782
361166,5493,4774,223.9029381
361167,9585,9880,171.1935983
361168,3309,3306,323.943051
361169,3709,9433,258.0276246
361170,3347,9433,166.8168165
361171,8429,3347,162.2252129
361172,9436,9435,151.6260354
361173,9095,2050,129.6308379
361174,11137,11136,11.17265091
361175,10529,10528,132.6048855
361176,4131,10529,132.7804247
361177,10530,8625,130.2641904
361178,5005,10204,131.532039
361179,5004,10207,107.5051641
361180,10205,3698,127.7600191
361181,3698,10203,128.1335958
361182,3703,3704,107.3661568
361183,10209,3703,115.7643271
361184,4773,5590,129.4322245
361185,657,15596,39.66052234
361186,3694,657,82.29477855
361187,8926,3694,120.2900629
361188,9953,9952,148.2769276
361189,10605,5656,163.414469
361190,5705,5704,126.9991454
361191,9072,9070,132.5034463
361192,9074,9070,168.0064621
361193,11033,5013,131.4650361
361194,11036,5014,131.036347
361195,5067,11037,179.4829628
361196,1,65,78.49960228
361197,10082,15757,146.5567759
361198,5554,10082,150.0499781
361199,10043,4813,147.5087764
361200,9774,9772,131.2361693
361201,10600,10602,172.3315004
361202,10601,2145,155.7980582
361203,6197,2145,166.9336243
361204,9755,10597,148.0551972
361205,2238,9755,148.8467017
361206,2146,9023,128.0246946
361207,9754,2238,147.8422701
361208,2147,9022,121.2378388
361209,8234,8727,147.9604507
361210,2379,2380,144.4368237
361211,2380,9275,143.6834444
361212,9277,3188,138.8358977
361213,3188,2648,138.6248657
361214,2284,9328,170.2838022
361216,9565,5428,138.0041657
361217,9366,9566,133.2857653
361218,40,2957,23.18472774
361219,3147,3250,149.7119931
361220,16,9089,50.03314397
361221,3247,3248,144.916344
361222,3246,3144,150.2101989
361223,3303,9091,151.5264614
361224,3258,9092,152.3349654
361225,3345,3195,126.571337
361226,9217,2098,152.4998567
361227,9615,3889,131.1043405
361228,4789,9615,130.9049471
361229,9616,4788,131.9750161
361230,3889,4144,126.9653897
361231,4793,4794,132.0192132
361232,9618,9619,131.7501144
361233,9242,3205,144.3918118
361234,9139,9138,141.4582461
361235,9138,9088,155.403199
361236,3344,3249,131.3106405
361237,9358,9356,167.8280757
361238,9215,9214,137.0708635
361239,2104,9215,142.7688526
361240,3662,2112,148.1302162
361241,2228,2229,129.8686866
361242,9909,2117,318.053145
361243,9910,547798,123.4125658
361244,9949,2041,329.3373003
361245,7513,3276,159.3201279
361246,5010,10558,158.3472462
361247,5011,9750,155.9003791
361248,9750,496,134.5875617
361249,9749,5657,137.8258427
361250,5658,9747,139.9090251
361251,7803,9196,282.9345991
361252,7804,9198,192.0678222
361253,2053,2052,131.1114557
361254,4,5612,48.53615355
361255,10779,10687,123.1773407
361256,10735,6187,122.4303332
361257,10736,6186,41.57961727
361258,6187,5,70.77317217
361259,10737,6188,126.8801061
361260,6247,6248,126.5822593
361261,10738,6246,135.6532953
361262,10739,10738,131.9689636
361263,10777,10776,160.7989491
361264,9427,9428,182.9212304
361265,9287,3151,135.3031821
361266,9283,9284,133.6373757
361267,9286,9287,134.6142986
361268,3193,9289,129.0290816
361269,3243,3145,148.5143136
361270,3194,3193,131.1861083
361271,9288,3194,131.8884043
361272,9285,3192,137.3558309
361273,3144,3243,151.7011184
361274,5539,9880,166.1125275
361275,9623,4775,157.9580902
361276,4829,5539,162.7758513
361277,4828,4829,169.7316249
361278,4830,4829,168.3946929
361279,9487,4831,170.0821821
361280,10188,548759,60.69179483
361281,9793,10461,135.011173
361282,9794,4871,136.1868952
361283,5416,9795,135.3675485
361284,4873,9799,132.7690644
361285,11138,5500,86.33068772
361286,11140,11138,111.6728788
361287,11142,11140,109.5661284
361288,10993,10992,153.9752297
361289,10905,5230,114.3466647
361290,5229,5230,162.9857303
361291,10994,5228,163.5652551
361292,5504,5503,114.311446
361293,9815,7424,148.6762807
361294,4780,4781,129.7376861
361295,4781,614,125.2744191
361296,15751,10248,129.6295148
361297,615,3701,11.56799387
361298,4840,10211,132.0441922
361299,3642,10451,164.6597223
361300,140851,10451,21.18654075
361301,10453,140851,104.9759102
361302,10399,3648,104.9915773
361303,3647,10399,107.686211
361304,9256,2099,161.2785988
361305,2099,9258,132.9411341
361306,9502,9503,132.1111477
361307,9504,2213,132.6949915
361308,2214,9506,132.5940897
361309,3713,2207,133.2297131
361310,9507,9360,129.8993067
361311,9561,2215,183.9827337
361312,2215,2216,132.6163041
361313,9599,9600,149.4195057
361314,9600,2219,154.1912519
361315,9752,2240,133.9780239
361316,9021,2148,151.8150563
361317,2148,9655,152.569609
361318,9652,2241,134.3427846
361319,5701,10794,130.2803131
361320,2150,10795,186.9740166
361321,5700,9025,134.5784171
361322,9024,2178,136.1864669
361323,9025,5699,129.1113942
361324,9027,4692,165.6822238
361325,8881,5429,134.2486856
361326,9370,9367,159.5205127
361327,3005,9370,154.3599171
361328,4091,3005,173.0974268
361329,4734,9570,147.9965978
361330,9570,3066,149.0136342
361331,9751,2141,219.6202386
361332,9747,9748,137.6341726
361333,2141,2142,223.1810794
361334,641,492,47.94012996
361335,3722,2705,209.2999713
361336,9223,2705,164.1590231
361337,4136,9223,161.5561187
361338,9224,3728,154.0218148
361339,9179,3722,210.3025742
361340,3727,9180,288.5735409
361341,2492,3187,297.7955489
361344,9088,3200,153.1124721
361345,9087,3199,181.7276733
361346,3256,9713,134.8492406
361347,3199,4185,160.2209789
361348,3254,3199,182.5294126
361349,9714,9713,25.28576428
361350,3253,4186,157.7630415
361351,4846,9715,131.9739224
361352,9659,4844,117.4778422
361353,2041,9810,327.817382
361354,540986,9809,223.3770172
361355,9809,2294,329.9049109
361356,8328,2815,138.7342764
361357,5537,5538,111.532207
361358,4891,5537,111.7560319
361359,5541,4891,162.5913648
361360,2054,9201,132.0763841
361361,9726,7857,156.0898125
361362,2063,9727,321.1006656
361363,638,515077,0.456973643
361364,8741,7858,134.7413377
361365,9729,2063,314.6433641
361366,7802,2061,88.58965464
361368,10031,4867,131.4754181
361369,10778,5610,132.2947862
361371,6410,6409,127.2353992
361372,514844,6410,135.8430551
361374,10810,10808,113.5771879
361375,4803,10848,167.1637455
361376,10850,4750,306.6436467
361377,5560,10854,127.9235546
361378,9578,7598,126.4582475
361379,9130,9131,147.3555804
361380,9132,3259,152.2643103
361381,3304,9132,161.2815377
361382,5277,5278,154.000108
361383,5276,5277,153.8138906
361384,5065,11037,130.9256009
361385,11037,11035,129.6124525
361386,6199,6200,141.6594863
361387,4958,4959,179.0775184
361388,4957,10988,118.9716302
361389,11126,6202,172.9519407
361390,10989,5122,141.6497401
361391,11128,5121,145.885027
361392,10740,5019,152.3735748
361393,5417,9800,130.6842045
361394,4821,4820,115.1649088
361395,9841,5418,132.9655381
361396,4823,4822,113.7737033
